time,reference,T F out,T C in,T F in,T C out
3619676602,296.432014,41.476181,19.137641,41.649536,19.31448
3619676602,296.439308,41.387061,19.125337,41.598951,19.361118
3619676603,296.432014,41.437655,18.901817,41.649536,19.31448
3619676603,296.432014,41.514707,18.842854,41.611015,19.294832
3619676604,296.424719,41.546033,19.03204,41.468983,19.228543
3619676604,296.432014,41.437655,18.862509,41.553231,19.393066
3619676605,296.432014,41.322067,19.137641,41.553231,19.37342
3619676605,296.432014,41.437655,19.255536,41.533969,19.37342
3619676606,296.432014,41.476181,19.117991,41.611015,19.255536
3619676606,296.432014,41.591754,19.137641,41.611015,19.31448
3619676607,296.432014,41.399127,18.941124,41.572493,19.353773
3619676607,296.432014,41.591754,18.882163,41.591754,19.334127
3619676608,296.432014,41.206467,19.039387,41.611015,19.334127
3619676608,296.432014,41.302801,19.157291,41.553231,19.353773
3619676609,296.432014,41.611015,19.019735,41.688056,19.334127
3619676609,296.432014,41.533969,19.137641,41.572493,19.31448
3619676610,296.432014,41.553231,18.803544,41.553231,19.334127
3619676610,296.432014,41.649536,19.019735,41.514707,19.353773
3619676611,296.424719,41.468983,19.012388,41.507509,19.405368
3619676611,296.432014,41.379862,19.019735,41.611015,19.275184
3619676612,296.424719,41.507509,19.012388,41.468983,19.346429
3619676612,296.424719,41.661599,18.874816,41.565295,19.366075
3619676613,296.432014,41.649536,19.117991,41.533969,19.412712
3619676613,296.432014,41.476181,18.823199,41.495444,19.393066
3619676614,296.432014,41.611015,19.235888,41.611015,19.334127
3619676614,296.432014,41.649536,19.039387,41.726575,19.412712
3619676615,296.432014,41.553231,19.019735,41.553231,19.432357
3619676615,296.432014,41.572493,19.000083,41.668796,19.37342
3619676616,296.424719,41.391928,18.933777,41.526771,19.346429
3619676616,296.432014,41.264268,19.039387,41.456918,19.353773
3619676617,296.432014,41.225735,18.901817,41.591754,19.31448
3619676617,296.432014,41.572493,19.09834,41.630276,19.31448
3619676618,296.432014,41.707315,19.000083,41.572493,19.294832
3619676618,296.432014,41.456918,19.039387,41.572493,19.37342
3619676619,296.424719,41.642339,18.874816,41.468983,19.228543
3619676619,296.432014,41.630276,19.000083,41.591754,19.334127
3619676620,296.432014,41.611015,19.019735,41.649536,19.275184
3619676620,296.432014,41.495444,19.019735,41.476181,19.294832
3619676621,296.432014,41.591754,19.07869,41.572493,19.353773
3619676621,296.432014,41.649536,19.019735,41.533969,19.432357
3619676622,296.424719,41.468983,18.992736,41.700119,19.287487
3619676622,296.424719,41.623079,19.03204,41.623079,19.307135
3619676623,296.432014,41.322067,19.216239,41.630276,19.235888
3619676623,296.432014,41.630276,19.157291,41.572493,19.353773
3619676624,296.432014,41.418391,19.117991,41.668796,19.37342
3619676624,296.432014,41.476181,19.039387,41.495444,19.353773
3619676625,296.424719,41.623079,18.973083,41.738637,19.346429
3619676625,296.432014,41.456918,19.039387,41.668796,19.31448
3619676626,296.424719,41.372663,18.992736,41.623079,19.307135
3619676626,296.432014,41.630276,19.07869,41.842123,19.37342
3619676627,296.424719,41.045117,18.992736,41.546033,19.287487
3619676627,296.432014,41.630276,18.921471,41.803608,19.37342
3619676628,296.432014,41.456918,19.019735,41.630276,19.353773
3619676628,296.432014,41.572493,19.019735,41.611015,19.353773
3619676629,296.432014,41.630276,19.07869,41.630276,19.31448
3619676629,296.424719,41.353398,18.973083,41.623079,19.425013
3619676630,296.432014,41.591754,19.275184,41.495444,19.255536
3619676630,296.424719,41.468983,18.933777,41.584557,19.366075
3619676631,296.439308,41.57969,19.144987,41.521905,19.262882
3619676631,296.432014,41.707315,18.98043,41.572493,19.412712
3619676632,296.424719,41.430456,19.090994,41.623079,19.326782
3619676632,296.432014,41.341332,18.941124,41.533969,19.37342
3619676633,296.432014,41.591754,19.039387,41.668796,19.31448
3619676633,296.432014,41.148664,19.000083,41.611015,19.353773
3619676634,296.432014,41.86138,19.039387,41.822866,19.334127
3619676634,296.432014,41.456918,19.000083,41.533969,19.353773
3619676635,296.432014,41.630276,18.98043,41.78435,19.393066
3619676635,296.432014,41.322067,19.019735,41.572493,19.37342
3619676636,296.424719,41.584557,19.03204,41.834927,19.326782
3619676636,296.432014,41.649536,19.09834,41.649536,19.31448
3619676637,296.424719,41.488246,19.012388,41.719378,19.346429
3619676637,296.432014,41.418391,19.019735,41.514707,19.37342
3619676638,296.432014,41.533969,19.235888,41.726575,19.353773
3619676638,296.432014,41.553231,19.157291,41.553231,19.334127
3619676639,296.432014,41.630276,18.98043,41.611015,19.353773
3619676639,296.432014,41.726575,19.059038,41.572493,19.255536
3619676640,296.432014,41.707315,19.019735,41.611015,19.31448
3619676640,296.424719,41.257069,19.071343,41.526771,19.346429
3619676641,296.432014,41.553231,19.000083,41.360597,19.31448
3619676641,296.432014,41.533969,19.216239,41.553231,19.294832
3619676642,296.432014,41.611015,19.137641,41.533969,19.255536
3619676642,296.432014,41.476181,19.000083,41.476181,19.31448
3619676643,296.432014,41.533969,19.09834,41.572493,19.31448
3619676643,296.432014,41.379862,19.019735,41.591754,19.393066
3619676644,296.432014,41.572493,19.235888,41.476181,19.275184
3619676644,296.432014,41.630276,19.19659,41.611015,19.275184
3619676645,296.432014,41.611015,18.960778,41.553231,19.334127
3619676645,296.432014,41.514707,18.901817,41.553231,19.275184
3619676646,296.432014,41.591754,19.19659,41.668796,19.235888
3619676646,296.432014,41.668796,19.117991,41.611015,19.216239
3619676647,296.424719,41.642339,19.208894,41.565295,19.326782
3619676647,296.432014,41.437655,19.255536,41.591754,19.31448
3619676648,296.432014,41.514707,19.275184,41.745833,19.294832
3619676648,296.432014,41.533969,19.31448,41.630276,19.255536
3619676649,296.432014,41.591754,19.275184,41.591754,19.294832
3619676649,296.432014,41.437655,19.255536,41.514707,19.255536
3619676650,296.432014,41.591754,19.334127,41.668796,19.176941
3619676650,296.432014,41.688056,19.216239,41.630276,19.216239
3619676651,296.439308,41.714512,19.125337,41.733771,19.223585
3619676651,296.432014,41.591754,19.255536,41.514707,19.294832
3619676652,296.432014,41.476181,19.176941,41.745833,19.294832
3619676652,296.432014,41.668796,19.19659,41.765092,19.176941
3619676653,296.432014,41.630276,19.255536,41.495444,19.19659
3619676653,296.432014,41.688056,19.117991,41.572493,19.255536
3619676654,296.432014,41.495444,19.176941,41.572493,19.255536
3619676654,296.432014,41.533969,19.07869,41.514707,19.19659
3619676655,296.432014,41.572493,19.157291,41.591754,19.275184
3619676655,296.424719,41.507509,19.130295,41.719378,19.267839
3619676656,296.424719,41.546033,19.051692,41.546033,19.267839
3619676656,296.432014,41.591754,19.216239,41.572493,19.275184
3619676657,296.432014,41.514707,19.235888,41.514707,19.255536
3619676657,296.432014,41.514707,18.960778,41.533969,19.235888
3619676658,296.432014,41.630276,19.235888,41.649536,19.275184
3619676658,296.432014,41.572493,19.255536,41.611015,19.294832
3619676659,296.432014,41.437655,19.039387,41.688056,19.353773
3619676659,296.432014,41.688056,19.117991,41.533969,19.275184
3619676660,296.432014,41.495444,18.921471,41.456918,19.255536
3619676660,296.424719,41.603818,19.149945,41.584557,19.267839
3619676661,296.432014,41.688056,19.137641,41.533969,19.255536
3619676661,296.432014,41.611015,19.059038,41.572493,19.275184
3619676662,296.432014,41.668796,19.000083,41.649536,19.294832
3619676662,296.424719,41.661599,19.03204,41.565295,19.287487
3619676663,296.432014,41.919149,19.294832,41.611015,19.275184
3619676663,296.432014,41.514707,19.255536,41.765092,19.19659
3619676664,296.432014,41.591754,19.176941,41.553231,19.19659
3619676664,296.432014,41.707315,19.31448,41.572493,19.334127
3619676665,296.432014,41.630276,19.255536,41.553231,19.294832
3619676665,296.432014,41.611015,19.294832,41.553231,19.235888
3619676666,296.432014,41.495444,19.039387,41.379862,19.334127
3619676666,296.432014,41.572493,19.19659,41.476181,19.334127
3619676667,296.424719,41.873441,19.071343,41.44972,19.326782
3619676667,296.432014,41.591754,19.294832,41.591754,19.216239
3619676668,296.432014,41.591754,19.176941,41.553231,19.275184
3619676668,296.432014,41.668796,19.039387,41.572493,19.255536
3619676669,296.432014,41.630276,19.157291,41.418391,19.275184
3619676669,296.432014,41.726575,18.98043,41.611015,19.255536
3619676670,296.432014,41.707315,19.000083,41.611015,19.31448
3619676670,296.424719,41.834927,19.051692,41.546033,19.346429
3619676671,296.424719,41.584557,19.090994,41.546033,19.208894
3619676671,296.432014,41.649536,19.09834,41.495444,19.334127
3619676672,296.432014,41.707315,19.157291,41.591754,19.235888
3619676672,296.432014,41.688056,19.216239,41.533969,19.353773
3619676673,296.432014,41.630276,19.059038,41.591754,19.334127
3619676673,296.432014,42.053932,18.842854,41.495444,19.31448
3619676674,296.424719,41.642339,19.090994,41.834927,19.248191
3619676674,296.424719,41.603818,18.933777,41.584557,19.307135
3619676675,296.432014,41.803608,19.137641,41.514707,19.255536
3619676675,296.432014,41.688056,18.842854,41.456918,19.353773
3619676676,296.432014,41.611015,19.216239,41.668796,19.275184
3619676676,296.432014,41.456918,18.98043,41.591754,19.31448
3619676677,296.424719,41.777154,18.992736,41.430456,19.208894
3619676677,296.432014,41.514707,19.353773,41.572493,19.255536
3619676678,296.424719,41.873441,19.051692,41.468983,19.267839
3619676678,296.432014,41.553231,19.294832,41.591754,19.176941
3619676679,296.432014,41.649536,19.059038,41.514707,19.353773
3619676679,296.432014,41.437655,18.941124,41.630276,19.334127
3619676680,296.432014,41.78435,19.07869,41.399127,19.255536
3619676680,296.432014,41.611015,19.019735,41.553231,19.334127
3619676681,296.424719,41.411192,18.95343,41.623079,19.307135
3619676681,296.424719,41.468983,18.95343,41.546033,19.248191
3619676682,296.432014,41.745833,19.137641,41.688056,19.353773
3619676682,296.424719,41.546033,19.03204,41.680859,19.346429
3619676683,296.432014,41.514707,19.019735,41.707315,19.353773
3619676683,296.432014,41.456918,19.039387,41.533969,19.235888
3619676684,296.424719,41.430456,19.071343,41.623079,19.366075
3619676684,296.424719,41.719378,18.933777,41.546033,19.346429
3619676685,296.424719,41.526771,19.189245,41.565295,19.326782
3619676685,296.432014,41.572493,18.901817,41.495444,19.19659
3619676686,296.432014,41.765092,19.07869,41.553231,19.31448
3619676686,296.424719,41.584557,19.051692,41.584557,19.287487
3619676687,296.424719,41.488246,18.914124,41.565295,19.307135
3619676687,296.432014,41.418391,19.000083,41.476181,19.294832
3619676688,296.432014,41.630276,18.921471,41.379862,19.255536
3619676688,296.432014,41.668796,19.059038,41.649536,19.255536
3619676689,296.432014,41.649536,19.039387,41.688056,19.393066
3619676689,296.432014,41.476181,19.07869,41.476181,19.294832
3619676690,296.432014,41.399127,18.862509,41.630276,19.235888
3619676690,296.432014,41.553231,19.216239,41.495444,19.255536
3619676691,296.432014,41.572493,18.882163,41.572493,19.275184
3619676691,296.439308,41.675993,19.00743,41.444853,19.262882
3619676692,296.432014,41.553231,19.176941,41.630276,19.255536
3619676692,296.432014,41.822866,18.882163,41.553231,19.37342
3619676693,296.432014,41.476181,19.000083,41.553231,19.294832
3619676693,296.432014,41.842123,18.941124,41.688056,19.31448
3619676694,296.432014,41.707315,19.039387,41.572493,19.275184
3619676694,296.432014,41.919149,19.039387,41.591754,19.255536
3619676695,296.424719,41.44972,19.051692,41.565295,19.287487
3619676695,296.432014,41.842123,18.862509,41.533969,19.294832
3619676696,296.432014,41.630276,19.216239,41.437655,19.255536
3619676696,296.432014,42.015424,19.000083,41.591754,19.275184
3619676697,296.432014,41.668796,18.921471,41.572493,19.294832
3619676697,296.432014,41.726575,19.137641,41.591754,19.275184
3619676698,296.432014,41.707315,19.216239,41.649536,19.334127
3619676698,296.432014,41.630276,19.432357,41.514707,19.294832
3619676699,296.432014,41.938404,19.137641,41.437655,19.37342
3619676699,296.424719,41.584557,19.03204,41.584557,19.326782
3619676700,296.432014,41.899893,18.960778,41.591754,19.31448
3619676700,296.432014,41.649536,18.960778,41.591754,19.255536
3619676701,296.432014,41.630276,19.176941,41.630276,19.31448
3619676701,296.424719,41.391928,18.815851,41.584557,19.346429
3619676702,296.432014,41.726575,19.000083,41.456918,19.275184
3619676702,296.432014,41.726575,18.901817,41.688056,19.294832
3619676703,296.432014,41.611015,19.000083,41.745833,19.235888
3619676703,296.424719,41.834927,19.012388,41.565295,19.228543
3619676704,296.432014,41.822866,19.019735,41.533969,19.294832
3619676704,296.432014,41.283535,18.960778,41.688056,19.255536
3619676705,296.424719,41.642339,19.03204,41.546033,19.208894
3619676705,296.432014,41.456918,19.019735,41.476181,19.216239
3619676706,296.424719,41.488246,19.051692,41.680859,19.307135
3619676706,296.432014,41.649536,18.960778,41.707315,19.353773
3619676707,296.432014,41.148664,18.882163,41.572493,19.31448
3619676707,296.432014,41.630276,18.98043,41.668796,19.275184
3619676708,296.432014,41.822866,18.941124,41.688056,19.235888
3619676708,296.432014,41.707315,19.07869,41.553231,19.255536
3619676709,296.432014,41.495444,19.019735,41.495444,19.334127
3619676709,296.432014,41.649536,19.09834,41.418391,19.31448
3619676710,296.432014,41.726575,19.039387,41.649536,19.294832
3619676710,296.432014,41.514707,18.941124,41.688056,19.275184
3619676711,296.432014,41.572493,18.921471,41.707315,19.255536
3619676711,296.432014,41.707315,19.07869,41.437655,19.31448
3619676712,296.424719,41.584557,19.051692,41.738637,19.228543
3619676712,296.424719,41.834927,18.992736,41.430456,19.267839
3619676713,296.432014,41.611015,19.255536,41.611015,19.275184
3619676713,296.432014,41.533969,18.921471,41.745833,19.235888
3619676714,296.432014,41.533969,19.019735,41.553231,19.31448
3619676714,296.424719,41.603818,19.071343,41.526771,19.267839
3619676715,296.432014,41.476181,19.019735,41.360597,19.37342
3619676715,296.432014,41.437655,19.039387,41.611015,19.334127
3619676716,296.432014,41.649536,19.09834,41.688056,19.393066
3619676716,296.432014,41.495444,19.09834,41.495444,19.353773
3619676717,296.432014,41.322067,19.019735,41.533969,19.37342
3619676717,296.424719,41.642339,19.110645,41.584557,19.366075
3619676718,296.424719,41.565295,18.89447,41.565295,19.385722
3619676718,296.432014,41.495444,19.117991,41.553231,19.255536
3619676719,296.424719,41.507509,18.95343,41.777154,19.267839
3619676719,296.424719,41.584557,19.110645,41.546033,19.307135
3619676720,296.432014,41.842123,19.117991,41.707315,19.334127
3619676720,296.432014,41.379862,18.98043,41.591754,19.294832
3619676721,296.424719,41.411192,18.835506,41.623079,19.326782
3619676721,296.432014,41.649536,18.941124,41.591754,19.334127
3619676722,296.432014,41.456918,19.176941,41.572493,19.353773
3619676722,296.432014,41.495444,19.157291,41.611015,19.353773
3619676723,296.432014,41.611015,18.960778,41.591754,19.334127
3619676723,296.432014,41.360597,19.157291,41.533969,19.412712
3619676724,296.424719,41.546033,19.149945,41.584557,19.326782
3619676724,296.424719,41.507509,19.03204,41.507509,19.326782
3619676725,296.432014,41.591754,19.000083,41.476181,19.353773
3619676725,296.432014,41.591754,18.764232,41.495444,19.31448
3619676726,296.424719,41.411192,19.071343,41.526771,19.287487
3619676726,296.424719,41.295602,19.051692,41.546033,19.346429
3619676727,296.424719,41.642339,18.89447,41.526771,19.326782
3619676727,296.424719,41.661599,19.110645,41.623079,19.287487
3619676728,296.424719,41.334133,18.95343,41.642339,19.287487
3619676728,296.424719,41.411192,19.169595,41.584557,19.366075
3619676729,296.424719,41.353398,18.973083,41.507509,19.366075
3619676729,296.424719,41.411192,18.992736,41.546033,19.287487
3619676730,296.432014,41.707315,18.98043,41.688056,19.31448
3619676730,296.424719,41.44972,19.012388,41.584557,19.346429
3619676731,296.424719,41.719378,19.071343,41.584557,19.425013
3619676731,296.424719,41.18,19.051692,41.680859,19.385722
3619676732,296.432014,41.495444,19.137641,41.688056,19.334127
3619676732,296.432014,41.456918,19.000083,41.495444,19.353773
3619676733,296.424719,41.565295,19.012388,41.757896,19.307135
3619676733,296.432014,41.533969,19.059038,41.707315,19.334127
3619676734,296.424719,41.526771,19.012388,41.642339,19.326782
3619676734,296.432014,41.572493,19.275184,41.476181,19.294832
3619676735,296.432014,41.899893,19.09834,41.476181,19.235888
3619676735,296.432014,41.264268,19.07869,41.572493,19.412712
3619676736,296.432014,41.456918,19.157291,41.630276,19.31448
3619676736,296.424719,41.834927,18.992736,41.584557,19.248191
3619676737,296.424719,41.488246,18.95343,41.757896,19.307135
3619676737,296.432014,41.649536,19.19659,41.456918,19.334127
3619676738,296.424719,41.391928,19.012388,41.526771,19.248191
3619676738,296.424719,41.507509,19.03204,41.603818,19.326782
3619676739,296.432014,41.495444,18.764232,41.533969,19.334127
3619676739,296.424719,41.661599,19.287487,41.661599,19.287487
3619676740,296.432014,41.649536,19.019735,41.688056,19.294832
3619676740,296.424719,41.526771,18.933777,41.546033,19.307135
3619676741,296.432014,41.476181,18.960778,41.611015,19.294832
3619676741,296.432014,41.611015,18.901817,41.456918,19.275184
3619676742,296.424719,41.488246,19.189245,41.700119,19.307135
3619676742,296.432014,41.533969,18.941124,41.476181,19.31448
3619676743,296.432014,41.688056,19.07869,41.495444,19.255536
3619676743,296.424719,41.44972,19.149945,41.430456,19.267839
3619676744,296.432014,41.572493,19.216239,41.572493,19.294832
3619676744,296.424719,41.546033,19.189245,41.661599,19.267839
3619676745,296.432014,41.533969,19.255536,41.591754,19.294832
3619676745,296.424719,41.526771,18.914124,41.44972,19.326782
3619676746,296.424719,41.642339,19.110645,41.700119,19.287487
3619676746,296.432014,41.649536,19.157291,41.630276,19.235888
3619676747,296.432014,41.533969,19.275184,41.533969,19.235888
3619676747,296.432014,41.668796,19.09834,41.399127,19.216239
3619676748,296.424719,41.796412,19.189245,41.546033,19.326782
3619676748,296.432014,41.572493,19.137641,41.591754,19.255536
3619676749,296.424719,41.276336,19.051692,41.546033,19.366075
3619676749,296.424719,41.603818,19.012388,41.546033,19.287487
3619676750,296.432014,41.533969,19.117991,41.611015,19.275184
3619676750,296.432014,41.803608,18.921471,41.476181,19.31448
3619676751,296.432014,41.649536,19.07869,41.533969,19.255536
3619676751,296.432014,41.533969,19.000083,41.572493,19.275184
3619676752,296.424719,41.623079,19.051692,41.661599,19.307135
3619676752,296.432014,41.591754,19.137641,41.572493,19.294832
3619676753,296.424719,41.603818,19.169595,41.603818,19.228543
3619676753,296.424719,41.911953,19.051692,41.623079,19.326782
3619676754,296.424719,41.757896,19.149945,41.680859,19.307135
3619676754,296.432014,41.572493,19.157291,41.630276,19.255536
3619676755,296.424719,41.700119,19.071343,41.411192,19.326782
3619676755,296.424719,41.603818,19.189245,41.488246,19.326782
3619676756,296.424719,41.854184,18.874816,41.565295,19.287487
3619676756,296.424719,41.661599,19.287487,41.488246,19.287487
3619676757,296.432014,41.726575,19.275184,41.649536,19.294832
3619676757,296.432014,41.533969,19.117991,41.572493,19.334127
3619676758,296.424719,41.642339,18.973083,41.584557,19.248191
3619676758,296.432014,41.630276,19.157291,41.456918,19.235888
3619676759,296.417425,41.403994,19.063997,41.73144,19.378377
3619676759,296.424719,41.565295,18.855161,41.584557,19.287487
3619676760,296.424719,41.44972,19.051692,41.546033,19.326782
3619676760,296.424719,41.719378,18.835506,41.603818,19.267839
3619676761,296.432014,41.78435,19.117991,41.553231,19.294832
3619676761,296.424719,41.603818,18.95343,41.468983,19.346429
3619676762,296.417425,41.635142,18.92643,41.635142,19.319437
3619676762,296.432014,41.726575,19.019735,41.591754,19.294832
3619676763,296.424719,41.777154,19.071343,41.603818,19.287487
3619676763,296.424719,41.661599,18.89447,41.526771,19.208894
3619676764,296.424719,41.719378,19.130295,41.680859,19.248191
3619676764,296.424719,41.911953,19.189245,41.411192,19.248191
3619676765,296.432014,41.514707,19.137641,41.630276,19.275184
3619676765,296.432014,41.688056,19.059038,41.649536,19.294832
3619676766,296.424719,41.81567,19.03204,41.546033,19.287487
3619676766,296.424719,41.546033,19.03204,41.488246,19.326782
3619676767,296.424719,41.719378,19.189245,41.468983,19.248191
3619676767,296.424719,41.834927,19.228543,41.603818,19.287487
3619676768,296.424719,41.642339,19.012388,41.603818,19.287487
3619676768,296.424719,41.700119,19.03204,41.565295,19.248191
3619676769,296.424719,41.353398,19.110645,41.680859,19.307135
3619676769,296.432014,41.456918,19.019735,41.495444,19.275184
3619676770,296.432014,41.842123,19.07869,41.572493,19.275184
3619676770,296.432014,41.822866,19.19659,41.437655,19.353773
3619676771,296.424719,41.738637,19.012388,41.623079,19.248191
3619676771,296.424719,41.873441,19.169595,41.661599,19.208894
3619676772,296.424719,41.603818,18.933777,41.565295,19.287487
3619676772,296.424719,41.661599,19.071343,41.546033,19.267839
3619676773,296.424719,41.372663,19.248191,41.526771,19.307135
3619676773,296.424719,41.623079,19.149945,41.603818,19.248191
3619676774,296.424719,41.642339,19.03204,41.488246,19.346429
3619676774,296.424719,41.738637,19.03204,41.603818,19.267839
3619676775,296.424719,41.796412,19.071343,41.507509,19.228543
3619676775,296.424719,41.642339,19.110645,41.565295,19.307135
3619676776,296.424719,41.411192,18.874816,41.507509,19.326782
3619676776,296.424719,42.065991,18.874816,41.565295,19.287487
3619676777,296.424719,41.257069,18.933777,41.565295,19.287487
3619676777,296.424719,41.584557,19.189245,41.546033,19.267839
3619676778,296.424719,41.295602,18.815851,41.507509,19.366075
3619676778,296.424719,41.661599,19.169595,41.507509,19.307135
3619676779,296.424719,41.526771,18.95343,41.757896,19.405368
3619676779,296.424719,41.757896,19.189245,41.546033,19.326782
3619676780,296.432014,41.630276,19.353773,41.630276,19.31448
3619676780,296.417425,41.538836,19.280142,41.558098,19.29979
3619676781,296.424719,41.738637,19.110645,41.603818,19.248191
3619676781,296.432014,41.842123,19.07869,41.611015,19.334127
3619676782,296.424719,41.488246,19.130295,41.546033,19.307135
3619676782,296.424719,41.892697,19.03204,41.507509,19.287487
3619676783,296.424719,41.488246,19.346429,41.584557,19.287487
3619676783,296.432014,41.745833,19.07869,41.611015,19.235888
3619676784,296.424719,41.584557,19.149945,41.468983,19.287487
3619676784,296.424719,41.546033,19.110645,41.603818,19.326782
3619676785,296.424719,41.372663,19.110645,41.44972,19.267839
3619676785,296.424719,41.603818,19.130295,41.546033,19.287487
3619676786,296.424719,41.738637,18.914124,41.642339,19.189245
3619676786,296.424719,41.623079,19.130295,41.546033,19.307135
3619676787,296.424719,41.757896,19.189245,41.642339,19.287487
3619676787,296.424719,41.565295,19.012388,41.584557,19.326782
3619676788,296.424719,41.430456,19.248191,41.565295,19.248191
3619676788,296.424719,41.546033,19.287487,41.430456,19.248191
3619676789,296.424719,41.257069,19.071343,41.565295,19.326782
3619676789,296.424719,41.796412,19.012388,41.565295,19.267839
3619676790,296.432014,41.649536,19.255536,41.611015,19.31448
3619676790,296.417425,41.577359,19.083648,41.615881,19.280142
3619676791,296.424719,41.642339,19.012388,41.526771,19.267839
3619676791,296.424719,41.623079,19.189245,41.546033,19.287487
3619676792,296.424719,41.623079,19.149945,41.526771,19.287487
3619676792,296.424719,41.642339,19.149945,41.661599,19.208894
3619676793,296.417425,41.73144,18.965736,41.519574,19.260494
3619676793,296.424719,41.642339,19.130295,41.546033,19.267839
3619676794,296.424719,41.81567,19.287487,41.623079,19.267839
3619676794,296.432014,41.745833,19.117991,41.591754,19.235888
3619676795,296.424719,41.546033,18.992736,41.603818,19.287487
3619676795,296.424719,41.873441,19.012388,41.584557,19.287487
3619676796,296.424719,41.546033,19.228543,41.507509,19.346429
3619676796,296.417425,41.692922,18.906776,41.519574,19.29979
3619676797,296.424719,41.738637,18.874816,41.603818,19.287487
3619676797,296.417425,41.654402,18.946083,41.558098,19.240846
3619676798,296.424719,41.777154,18.992736,41.44972,19.267839
3619676798,296.417425,41.654402,18.985389,41.615881,19.280142
3619676799,296.424719,41.873441,18.914124,41.526771,19.267839
3619676799,296.424719,41.661599,19.189245,41.546033,19.248191
3619676800,296.424719,41.661599,19.130295,41.507509,19.307135
3619676800,296.432014,41.630276,19.019735,41.553231,19.235888
3619676801,296.424719,41.526771,19.071343,41.507509,19.287487
3619676801,296.417425,41.769958,19.063997,41.500311,19.240846
3619676802,296.417425,41.712181,19.103299,41.615881,19.260494
3619676802,296.424719,41.700119,19.208894,41.623079,19.267839
3619676803,296.424719,41.777154,18.973083,41.526771,19.346429
3619676803,296.424719,41.584557,19.110645,41.507509,19.228543
3619676804,296.424719,41.642339,19.051692,41.603818,19.228543
3619676804,296.424719,41.661599,19.267839,41.565295,19.287487
3619676805,296.424719,41.584557,19.189245,41.565295,19.248191
3619676805,296.424719,41.796412,19.110645,41.546033,19.326782
3619676806,296.417425,41.769958,18.847813,41.538836,19.221197
3619676806,296.424719,41.468983,18.973083,41.623079,19.307135
3619676807,296.424719,41.276336,18.992736,41.777154,19.425013
3619676807,296.424719,41.603818,19.012388,41.565295,19.267839
3619676808,296.424719,41.81567,18.815851,41.430456,19.267839
3619676808,296.424719,41.719378,19.071343,41.546033,19.346429
3619676809,296.424719,41.584557,19.169595,41.391928,19.267839
3619676809,296.424719,41.468983,19.051692,41.603818,19.267839
3619676810,296.424719,42.046737,19.03204,41.507509,19.267839
3619676810,296.424719,41.584557,18.933777,41.488246,19.228543
3619676811,296.424719,41.642339,18.95343,41.546033,19.307135
3619676811,296.417425,41.846988,18.906776,41.519574,19.260494
3619676812,296.424719,41.507509,18.914124,41.391928,19.405368
3619676812,296.417425,41.519574,18.965736,41.500311,19.378377
3619676813,296.424719,41.295602,18.933777,41.44972,19.228543
3619676813,296.417425,41.924014,18.887122,41.519574,19.280142
3619676814,296.424719,41.81567,18.914124,41.526771,19.287487
3619676814,296.424719,41.661599,18.874816,41.565295,19.287487
3619676815,296.424719,41.546033,18.973083,41.565295,19.228543
3619676815,296.417425,41.654402,18.946083,41.538836,19.260494
3619676816,296.424719,41.565295,19.012388,41.44972,19.267839
3619676816,296.424719,41.526771,18.933777,41.468983,19.208894
3619676817,296.417425,41.692922,18.847813,41.442522,19.240846
3619676817,296.424719,41.81567,18.914124,41.507509,19.228543
3619676818,296.424719,41.834927,18.835506,41.507509,19.307135
3619676818,296.424719,41.642339,18.973083,41.507509,19.326782
3619676819,296.417425,41.692922,19.221197,41.442522,19.29979
3619676819,296.417425,41.673662,18.92643,41.423258,19.260494
3619676820,296.417425,41.59662,18.92643,41.403994,19.240846
3619676820,296.424719,41.892697,19.03204,41.642339,19.228543
3619676821,296.424719,41.700119,19.012388,41.661599,19.228543
3619676821,296.424719,41.546033,18.914124,41.372663,19.228543
3619676822,296.417425,41.481048,18.965736,41.654402,19.260494
3619676822,296.417425,41.558098,18.965736,41.538836,19.201548
3619676823,296.424719,41.738637,18.914124,41.411192,19.228543
3619676823,296.417425,41.635142,18.828159,41.442522,19.280142
3619676824,296.424719,41.873441,18.973083,41.661599,19.267839
3619676824,296.432014,41.418391,18.941124,41.495444,19.255536
3619676825,296.417425,41.885502,18.946083,41.59662,19.29979
3619676825,296.424719,41.700119,18.973083,41.488246,19.208894
3619676826,296.417425,41.692922,18.887122,41.3462,19.260494
3619676826,296.424719,41.757896,19.012388,41.603818,19.366075
3619676827,296.424719,41.488246,18.914124,41.603818,19.326782
3619676827,296.424719,41.623079,18.933777,41.700119,19.228543
3619676828,296.417425,41.500311,18.946083,41.500311,19.221197
3619676828,296.424719,41.642339,18.933777,41.584557,19.267839
3619676829,296.424719,41.295602,18.89447,41.526771,19.326782
3619676829,296.424719,41.488246,19.03204,41.391928,19.169595
3619676830,296.424719,41.642339,18.973083,41.584557,19.248191
3619676830,296.417425,41.789216,18.92643,41.538836,19.201548
3619676831,296.424719,41.391928,18.914124,41.623079,19.228543
3619676831,296.417425,41.326934,18.985389,41.673662,19.29979
3619676832,296.432014,41.668796,18.901817,41.553231,19.19659
3619676832,296.424719,41.565295,19.012388,41.507509,19.346429
3619676833,296.417425,41.519574,19.005042,41.500311,19.240846
3619676833,296.424719,41.546033,18.973083,41.584557,19.326782
3619676834,296.424719,41.796412,18.973083,41.507509,19.248191
3619676834,296.424719,41.623079,18.95343,41.603818,19.267839
