time,reference,T F out,T C in,T F in,T C out
3627491861,298.766241,40.449077,41.123682,40.718966,40.622584
3627491862,298.766241,40.661138,41.162219,40.757516,40.641861
3627491862,298.766241,40.584029,41.181487,41.027334,40.584029
3627491863,298.766241,40.564751,41.104413,40.680414,40.545473
3627491863,298.766241,40.603307,41.162219,40.757516,40.622584
3627491864,298.766241,40.622584,41.181487,40.81534,40.584029
3627491864,298.766241,40.526194,41.200755,41.027334,40.526194
3627491865,298.758946,40.634643,41.174272,40.923761,40.57681
3627491865,298.758946,40.538254,41.405466,40.808122,40.57681
3627491866,298.766241,40.680414,41.23929,40.87316,40.584029
3627491866,298.766241,40.564751,41.123682,40.95025,40.603307
3627491867,298.758946,40.634643,41.155004,40.962305,40.615366
3627491867,298.766241,40.506915,41.027334,40.834614,40.584029
3627491868,298.766241,40.352672,41.123682,40.81534,40.584029
3627491868,298.766241,40.352672,41.258557,40.853887,40.564751
3627491869,298.758946,40.596088,41.328406,40.788848,40.518975
3627491869,298.758946,40.538254,41.386201,40.904489,40.518975
3627491870,298.766241,40.391235,41.142951,40.853887,40.622584
3627491870,298.758946,40.653919,40.923761,40.827396,40.596088
3627491871,298.766241,40.526194,41.297089,40.776791,40.584029
3627491871,298.758946,40.518975,40.981576,41.039388,40.538254
3627491872,298.766241,40.526194,41.200755,40.738241,40.487636
3627491872,298.758946,40.653919,41.232075,40.788848,40.596088
3627491873,298.766241,40.526194,41.162219,40.892433,40.564751
3627491873,298.766241,40.352672,41.335621,40.757516,40.603307
3627491874,298.758946,40.711748,41.077928,40.84667,40.538254
3627491874,298.766241,40.622584,41.220023,40.81534,40.526194
3627491875,298.766241,40.506915,41.297089,40.69969,40.603307
3627491875,298.766241,40.545473,41.393415,40.834614,40.564751
3627491876,298.766241,40.429797,41.220023,40.69969,40.545473
3627491876,298.766241,40.545473,41.104413,40.757516,40.641861
3627491877,298.758946,40.57681,41.251342,40.84667,40.499696
3627491877,298.766241,40.429797,41.142951,40.95025,40.468357
3627491878,298.766241,40.564751,41.277823,40.81534,40.526194
3627491878,298.766241,40.487636,41.123682,40.69969,40.371954
3627491879,298.766241,40.738241,41.181487,40.738241,40.391235
3627491879,298.766241,40.487636,41.008063,40.776791,40.391235
3627491880,298.766241,40.506915,41.162219,40.661138,40.352672
3627491880,298.766241,40.584029,41.027334,40.81534,40.429797
3627491881,298.766241,40.584029,41.085144,40.718966,40.371954
3627491881,298.758946,40.538254,41.135736,40.692472,40.32617
3627491882,298.766241,40.641861,41.181487,40.603307,40.391235
3627491882,298.766241,40.391235,41.200755,40.603307,40.391235
3627491883,298.766241,40.449077,40.69969,40.796066,40.526194
3627491883,298.766241,40.564751,41.008063,40.680414,40.352672
3627491884,298.766241,40.603307,41.123682,40.545473,40.391235
3627491884,298.766241,40.564751,41.162219,40.69969,40.371954
3627491885,298.766241,40.506915,41.008063,40.661138,40.391235
3627491885,298.766241,40.622584,41.181487,40.603307,40.333391
3627491886,298.766241,40.371954,41.065874,40.738241,40.352672
3627491886,298.766241,40.564751,41.220023,40.738241,40.410516
3627491887,298.766241,40.69969,41.200755,40.738241,40.352672
3627491887,298.758946,40.557532,41.251342,40.634643,40.345452
3627491888,298.766241,40.622584,41.23929,40.603307,40.410516
3627491888,298.758946,40.711748,41.039388,40.711748,40.345452
3627491889,298.758946,40.596088,41.232075,40.673196,40.32617
3627491889,298.766241,40.738241,41.142951,40.622584,40.352672
3627491890,298.758946,40.57681,41.42473,40.673196,40.403296
3627491890,298.758946,40.653919,41.116467,40.615366,40.364734
3627491891,298.766241,40.603307,41.085144,40.622584,40.391235
3627491891,298.758946,40.480417,41.212808,40.885216,40.480417
3627491892,298.766241,40.680414,41.23929,40.81534,40.410516
3627491892,298.766241,40.584029,41.123682,40.468357,40.371954
3627491893,298.766241,40.622584,41.046604,40.69969,40.410516
3627491893,298.766241,40.526194,41.123682,40.81534,40.449077
3627491894,298.766241,40.545473,41.374151,40.584029,40.371954
3627491894,298.766241,40.564751,41.431943,40.796066,40.391235
3627491895,298.758946,40.653919,41.309141,40.634643,40.384015
3627491895,298.766241,40.69969,41.181487,40.892433,40.410516
3627491896,298.766241,40.487636,41.23929,40.834614,40.449077
3627491896,298.766241,40.584029,41.085144,40.680414,40.487636
3627491897,298.758946,40.538254,41.116467,40.827396,40.480417
3627491897,298.758946,40.480417,41.212808,40.885216,40.364734
3627491898,298.766241,40.429797,41.142951,40.834614,40.468357
3627491898,298.766241,40.468357,41.181487,40.853887,40.545473
3627491899,298.766241,40.506915,41.008063,40.680414,40.506915
3627491899,298.766241,40.584029,41.142951,40.853887,40.545473
3627491900,298.758946,40.673196,41.058658,40.538254,40.538254
3627491900,298.766241,40.564751,41.142951,40.69969,40.564751
3627491901,298.758946,40.596088,41.097198,40.711748,40.557532
3627491901,298.758946,40.788848,41.058658,40.865943,40.557532
3627491902,298.766241,40.526194,41.23929,40.776791,40.564751
3627491902,298.758946,40.557532,41.039388,40.827396,40.57681
3627491903,298.766241,40.69969,41.046604,40.834614,40.333391
3627491903,298.766241,40.506915,41.297089,40.834614,40.506915
3627491904,298.758946,40.538254,41.116467,40.731023,40.441857
3627491904,298.766241,40.584029,41.162219,40.796066,40.564751
3627491905,298.766241,40.718966,41.123682,40.930978,40.603307
3627491905,298.758946,40.57681,41.135736,40.885216,40.557532
3627491906,298.758946,40.461137,41.289875,40.788848,40.538254
3627491906,298.766241,40.87316,41.123682,40.680414,40.603307
3627491907,298.766241,40.526194,41.085144,40.81534,40.584029
3627491907,298.758946,40.596088,41.232075,40.769574,40.538254
3627491908,298.766241,40.641861,41.23929,40.796066,40.545473
3627491908,298.766241,40.487636,41.142951,40.87316,40.564751
3627491909,298.766241,40.449077,41.181487,40.69969,40.545473
3627491909,298.758946,40.480417,41.020118,40.84667,40.499696
3627491910,298.758946,40.384015,40.731023,40.769574,40.518975
3627491910,298.758946,40.403296,41.097198,40.750299,40.557532
3627491911,298.758946,40.518975,40.865943,40.711748,40.57681
3627491911,298.758946,40.461137,41.058658,40.769574,40.518975
3627491912,298.758946,40.480417,41.19354,40.673196,40.518975
3627491912,298.758946,40.403296,41.212808,40.885216,40.57681
3627491913,298.766241,40.487636,41.297089,40.622584,40.468357
3627491913,298.766241,40.622584,40.892433,40.81534,40.603307
3627491914,298.758946,40.384015,41.328406,40.808122,40.480417
3627491914,298.758946,40.384015,41.251342,40.750299,40.57681
3627491915,298.758946,40.441857,41.251342,40.788848,40.538254
3627491915,298.766241,40.371954,41.123682,40.776791,40.584029
3627491916,298.758946,40.364734,41.135736,40.943033,40.480417
3627491916,298.766241,40.410516,41.200755,40.776791,40.487636
3627491917,298.766241,40.429797,41.104413,40.487636,40.468357
3627491917,298.758946,40.57681,40.962305,40.615366,40.422577
3627491918,298.766241,40.468357,41.220023,41.027334,40.429797
3627491918,298.758946,40.57681,41.039388,40.653919,40.384015
3627491919,298.758946,40.518975,41.270608,40.615366,40.422577
3627491919,298.758946,40.518975,41.000847,40.692472,40.384015
3627491920,298.766241,40.641861,41.065874,40.641861,40.410516
3627491920,298.758946,40.384015,41.097198,40.615366,40.403296
3627491921,298.758946,40.461137,41.097198,40.750299,40.345452
3627491921,298.766241,40.333391,41.046604,40.738241,40.314109
3627491922,298.766241,40.352672,41.046604,40.69969,40.410516
3627491922,298.766241,40.545473,41.027334,40.853887,40.391235
3627491923,298.766241,40.564751,40.95025,40.796066,40.487636
3627491923,298.758946,40.461137,41.077928,40.673196,40.403296
3627491924,298.758946,40.596088,40.943033,40.769574,40.32617
3627491924,298.766241,40.468357,41.200755,40.738241,40.564751
3627491925,298.758946,40.384015,41.058658,40.84667,40.499696
3627491925,298.758946,40.518975,41.135736,41.000847,40.384015
3627491926,298.766241,40.641861,41.027334,40.738241,40.314109
3627491926,298.766241,40.718966,41.123682,40.506915,40.371954
3627491927,298.766241,40.314109,41.027334,40.564751,40.391235
3627491927,298.758946,40.345452,41.020118,40.634643,40.306888
3627491928,298.766241,40.757516,41.297089,40.641861,40.410516
3627491928,298.758946,40.596088,41.135736,40.634643,40.364734
3627491929,298.758946,40.499696,41.19354,40.403296,40.480417
3627491929,298.758946,40.538254,41.116467,40.57681,40.422577
3627491930,298.758946,40.518975,41.174272,40.788848,40.538254
3627491930,298.758946,40.499696,41.212808,40.923761,40.441857
3627491931,298.758946,40.461137,41.155004,40.769574,40.345452
3627491931,298.758946,40.653919,41.116467,40.538254,40.345452
3627491932,298.766241,40.603307,41.123682,40.487636,40.371954
3627491932,298.758946,40.538254,41.039388,40.615366,40.384015
3627491933,298.758946,40.57681,41.289875,40.518975,40.384015
3627491933,298.766241,40.622584,41.027334,40.661138,40.352672
3627491934,298.758946,40.384015,41.097198,40.692472,40.403296
3627491934,298.758946,40.538254,41.097198,40.538254,40.32617
3627491935,298.766241,40.449077,41.027334,40.564751,40.352672
3627491935,298.758946,40.557532,41.020118,40.769574,40.364734
3627491936,298.766241,40.506915,40.95025,40.680414,40.410516
3627491936,298.751652,40.608147,41.070712,40.665978,40.376795
3627491937,298.766241,40.468357,41.316355,40.69969,40.391235
3627491937,298.766241,40.468357,41.142951,40.69969,40.449077
3627491938,298.766241,40.584029,41.181487,40.603307,40.410516
3627491938,298.758946,40.596088,41.19354,40.653919,40.345452
3627491939,298.766241,40.545473,41.451207,40.545473,40.371954
3627491939,298.758946,40.441857,41.289875,40.692472,40.345452
3627491940,298.766241,40.564751,41.316355,40.661138,40.391235
3627491940,298.758946,40.557532,41.020118,40.634643,40.403296
3627491941,298.766241,40.526194,41.065874,40.545473,40.391235
3627491941,298.758946,40.596088,41.097198,40.788848,40.403296
3627491942,298.758946,40.461137,41.232075,40.653919,40.384015
3627491942,298.766241,40.526194,41.412679,40.738241,40.391235
3627491943,298.758946,40.57681,41.19354,40.923761,40.57681
3627491943,298.766241,40.641861,41.354886,40.69969,40.371954
3627491944,298.766241,40.584029,41.123682,40.603307,40.391235
3627491944,298.766241,40.603307,41.123682,40.69969,40.371954
3627491945,298.758946,40.615366,41.48252,40.673196,40.364734
3627491945,298.766241,40.526194,41.142951,40.776791,40.449077
3627491946,298.758946,40.538254,41.097198,40.904489,40.403296
3627491946,298.758946,40.461137,41.116467,40.634643,40.518975
3627491947,298.766241,40.622584,41.220023,40.87316,40.468357
3627491947,298.766241,40.661138,41.104413,40.622584,40.564751
3627491948,298.758946,40.461137,41.116467,40.731023,40.538254
3627491948,298.766241,40.506915,41.142951,40.81534,40.526194
3627491949,298.766241,40.410516,41.085144,40.796066,40.487636
3627491949,298.758946,40.615366,41.135736,40.750299,40.499696
3627491950,298.766241,40.429797,41.065874,40.526194,40.506915
3627491950,298.766241,40.429797,41.065874,40.930978,40.545473
3627491951,298.766241,40.526194,41.123682,40.738241,40.545473
3627491951,298.766241,40.506915,41.046604,40.853887,40.545473
3627491952,298.758946,40.673196,41.232075,40.84667,40.57681
3627491952,298.758946,40.403296,41.097198,40.711748,40.596088
3627491953,298.758946,40.634643,40.865943,40.750299,40.538254
3627491953,298.766241,40.69969,41.220023,40.776791,40.487636
3627491954,298.758946,40.441857,41.097198,40.827396,40.538254
3627491954,298.758946,40.441857,41.174272,40.673196,40.596088
3627491955,298.758946,40.750299,41.232075,40.84667,40.57681
3627491955,298.758946,40.634643,41.174272,40.769574,40.538254
3627491956,298.766241,40.333391,41.046604,40.69969,40.603307
3627491956,298.758946,40.480417,41.270608,40.84667,40.557532
3627491957,298.766241,40.545473,41.104413,40.969521,40.564751
3627491957,298.758946,40.615366,41.135736,40.885216,40.57681
3627491958,298.758946,40.615366,41.135736,40.84667,40.538254
3627491958,298.766241,40.429797,41.374151,40.81534,40.526194
3627491959,298.758946,40.499696,41.289875,40.923761,40.441857
3627491959,298.758946,40.480417,41.000847,40.750299,40.557532
3627491960,298.766241,40.564751,41.277823,40.757516,40.545473
3627491960,298.758946,40.538254,41.097198,40.808122,40.57681
3627491961,298.758946,40.634643,40.981576,40.769574,40.518975
3627491961,298.766241,40.487636,41.085144,40.853887,40.564751
3627491962,298.766241,40.352672,41.123682,40.718966,40.564751
3627491962,298.766241,40.429797,41.220023,40.776791,40.584029
3627491963,298.766241,40.718966,41.085144,40.930978,40.410516
3627491963,298.758946,40.499696,41.097198,40.711748,40.557532
3627491964,298.766241,40.757516,41.23929,40.834614,40.564751
3627491964,298.766241,40.545473,41.258557,40.834614,40.564751
3627491965,298.758946,40.769574,41.174272,40.865943,40.499696
3627491965,298.766241,40.410516,41.142951,40.834614,40.545473
3627491966,298.758946,40.480417,41.020118,40.750299,40.57681
3627491966,298.758946,40.441857,40.865943,40.865943,40.557532
3627491967,298.758946,40.480417,41.19354,40.885216,40.461137
3627491967,298.758946,40.306888,41.270608,40.750299,40.557532
3627491968,298.766241,40.429797,41.104413,40.81534,40.526194
3627491968,298.758946,40.441857,41.135736,40.827396,40.57681
3627491969,298.766241,40.468357,41.008063,40.776791,40.564751
3627491969,298.766241,40.526194,41.008063,40.738241,40.564751
3627491970,298.758946,40.480417,41.116467,40.57681,40.538254
3627491970,298.766241,40.526194,41.008063,40.757516,40.545473
3627491971,298.758946,40.538254,40.962305,40.596088,40.518975
3627491971,298.766241,40.371954,41.316355,40.796066,40.526194
3627491972,298.758946,40.538254,40.923761,40.750299,40.480417
3627491972,298.766241,40.506915,41.142951,40.834614,40.526194
3627491973,298.758946,40.557532,40.923761,40.673196,40.384015
3627491973,298.766241,40.410516,41.258557,40.911706,40.506915
3627491974,298.758946,40.480417,41.347672,40.865943,40.538254
3627491974,298.766241,40.526194,41.47047,40.545473,40.526194
3627491975,298.766241,40.506915,41.008063,40.87316,40.506915
3627491975,298.766241,40.487636,41.123682,40.757516,40.545473
3627491976,298.758946,40.538254,41.077928,40.711748,40.422577
3627491976,298.766241,40.487636,41.258557,40.796066,40.506915
3627491977,298.766241,40.468357,41.181487,40.834614,40.584029
3627491977,298.766241,40.506915,41.297089,40.738241,40.564751
3627491978,298.766241,40.506915,41.104413,40.622584,40.506915
3627491978,298.758946,40.57681,40.962305,41.020118,40.596088
3627491979,298.766241,40.526194,41.316355,40.853887,40.429797
3627491979,298.766241,40.506915,41.008063,40.69969,40.468357
3627491980,298.766241,40.487636,40.87316,40.834614,40.429797
3627491980,298.766241,40.449077,41.181487,40.911706,40.506915
3627491981,298.758946,40.57681,41.116467,40.673196,40.518975
3627491981,298.766241,40.641861,41.200755,40.757516,40.603307
3627491982,298.766241,40.487636,41.297089,40.757516,40.526194
3627491982,298.766241,40.584029,40.988792,40.834614,40.545473
3627491983,298.758946,40.538254,41.366937,40.480417,40.480417
3627491983,298.758946,40.441857,40.962305,40.885216,40.557532
3627491984,298.758946,40.57681,41.135736,40.769574,40.518975
3627491984,298.758946,40.441857,41.270608,40.962305,40.480417
3627491985,298.766241,40.584029,40.969521,40.680414,40.410516
3627491985,298.766241,40.564751,41.142951,40.661138,40.391235
3627491986,298.758946,40.518975,41.135736,40.923761,40.403296
3627491986,298.758946,40.692472,40.962305,40.615366,40.384015
3627491987,298.766241,40.526194,41.181487,40.545473,40.487636
3627491987,298.766241,40.487636,41.258557,40.526194,40.487636
3627491988,298.758946,40.653919,41.077928,40.711748,40.32617
3627491988,298.773535,40.456297,41.09236,40.687633,40.359893
3627491989,298.766241,40.81534,41.123682,40.603307,40.371954
3627491989,298.758946,40.480417,41.077928,40.634643,40.364734
3627491990,298.766241,40.622584,41.220023,40.603307,40.371954
3627491990,298.766241,40.429797,41.123682,40.757516,40.371954
3627491991,298.758946,40.461137,41.135736,40.480417,40.306888
3627491991,298.766241,40.545473,41.123682,40.680414,40.410516
3627491992,298.766241,40.506915,41.181487,40.834614,40.314109
3627491992,298.758946,40.653919,41.135736,40.615366,40.384015
3627491993,298.766241,40.584029,41.065874,40.796066,40.410516
3627491993,298.766241,40.506915,41.258557,40.584029,40.526194
3627491994,298.758946,40.461137,41.116467,40.711748,40.345452
3627491994,298.758946,40.750299,41.135736,40.769574,40.32617
3627491995,298.758946,40.596088,41.155004,40.692472,40.345452
3627491995,298.766241,40.661138,41.123682,40.564751,40.314109
3627491996,298.766241,40.584029,41.142951,40.69969,40.371954
3627491996,298.766241,40.429797,41.085144,40.738241,40.352672
3627491997,298.758946,40.480417,40.827396,40.596088,40.32617
3627491997,298.766241,40.449077,41.046604,40.641861,40.352672
3627491998,298.758946,40.596088,41.347672,40.673196,40.32617
3627491998,298.758946,40.422577,41.251342,40.57681,40.364734
3627491999,298.758946,40.557532,41.116467,40.673196,40.384015
3627491999,298.766241,40.545473,41.027334,40.526194,40.410516
3627492000,298.758946,40.518975,40.981576,40.634643,40.403296
3627492000,298.766241,40.661138,41.065874,40.661138,40.333391
3627492001,298.766241,40.314109,41.297089,40.661138,40.371954
3627492001,298.766241,40.487636,41.123682,40.622584,40.352672
3627492002,298.766241,40.564751,41.316355,40.622584,40.371954
3627492002,298.758946,40.364734,41.077928,40.461137,40.384015
3627492003,298.758946,40.461137,41.19354,40.769574,40.518975
3627492003,298.766241,40.718966,41.104413,40.584029,40.410516
3627492004,298.766241,40.564751,41.104413,40.661138,40.333391
3627492004,298.758946,40.499696,40.962305,40.615366,40.345452
3627492005,298.758946,40.499696,41.077928,40.711748,40.32617
3627492005,298.766241,40.603307,41.104413,40.564751,40.371954
3627492006,298.766241,40.545473,41.085144,40.622584,40.333391
3627492006,298.758946,40.557532,41.039388,40.538254,40.364734
3627492007,298.766241,40.622584,41.085144,40.680414,40.410516
3627492007,298.766241,40.564751,41.046604,40.506915,40.410516
3627492008,298.766241,40.584029,41.008063,40.622584,40.391235
3627492008,298.758946,40.673196,41.42473,40.596088,40.384015
3627492009,298.766241,40.584029,41.162219,40.584029,40.391235
3627492009,298.766241,40.506915,40.988792,40.661138,40.410516
3627492010,298.758946,40.634643,41.097198,40.57681,40.345452
3627492010,298.766241,40.526194,41.162219,40.603307,40.371954
3627492011,298.766241,40.487636,41.162219,40.718966,40.371954
3627492011,298.758946,40.615366,41.077928,40.634643,40.364734
3627492012,298.758946,40.692472,40.981576,40.634643,40.364734
3627492012,298.766241,40.25626,41.046604,40.603307,40.371954
3627492013,298.758946,40.731023,41.155004,40.596088,40.384015
3627492013,298.766241,40.545473,41.258557,40.988792,40.410516
3627492014,298.766241,40.429797,41.046604,40.641861,40.506915
3627492014,298.766241,40.487636,41.200755,40.680414,40.449077
3627492015,298.773535,40.514135,41.03455,40.726184,40.417736
3627492015,298.758946,40.596088,40.923761,40.788848,40.403296
3627492016,298.766241,40.545473,41.142951,40.449077,40.333391
3627492016,298.766241,40.69969,41.104413,40.641861,40.314109
3627492017,298.766241,40.429797,41.162219,40.622584,40.333391
3627492017,298.766241,40.429797,41.181487,40.603307,40.352672
3627492018,298.766241,40.468357,41.027334,40.564751,40.391235
3627492018,298.766241,40.526194,41.162219,40.661138,40.391235
3627492019,298.766241,40.603307,40.969521,40.69969,40.314109
3627492019,298.758946,40.499696,41.155004,40.634643,40.306888
3627492020,298.766241,40.603307,41.142951,40.545473,40.371954
3627492020,298.766241,40.603307,41.104413,40.661138,40.333391
3627492021,298.766241,40.603307,41.142951,40.796066,40.371954
3627492021,298.758946,40.461137,41.058658,40.673196,40.32617
3627492022,298.766241,40.429797,41.200755,40.603307,40.410516
3627492022,298.766241,40.564751,41.123682,40.468357,40.333391
3627492023,298.766241,40.526194,41.027334,40.757516,40.487636
3627492023,298.766241,40.506915,41.065874,40.603307,40.294826
3627492024,298.766241,40.584029,41.123682,40.603307,40.391235
3627492024,298.766241,40.449077,41.065874,40.603307,40.333391
3627492025,298.766241,40.564751,40.911706,40.661138,40.391235
3627492025,298.758946,40.57681,41.135736,40.596088,40.364734
3627492026,298.766241,40.545473,41.181487,40.738241,40.410516
3627492026,298.766241,40.410516,41.220023,40.622584,40.294826
3627492027,298.766241,40.468357,41.200755,40.641861,40.352672
3627492027,298.766241,40.371954,41.104413,40.545473,40.333391
3627492028,298.758946,40.499696,41.020118,40.634643,40.287605
3627492028,298.758946,40.499696,40.981576,40.885216,40.441857
3627492029,298.766241,40.661138,41.123682,40.545473,40.352672
3627492029,298.758946,40.57681,40.981576,40.596088,40.306888
3627492030,298.766241,40.603307,41.027334,40.680414,40.333391
3627492030,298.766241,40.776791,41.220023,40.641861,40.371954
3627492031,298.758946,40.57681,41.405466,40.596088,40.384015
3627492031,298.766241,40.603307,41.008063,40.506915,40.371954
3627492032,298.758946,40.441857,40.943033,40.615366,40.306888
3627492032,298.758946,40.596088,41.097198,40.596088,40.287605
3627492033,298.758946,40.229756,41.039388,40.711748,40.538254
3627492033,298.758946,40.441857,41.135736,40.596088,40.32617
3627492034,298.766241,40.333391,41.046604,40.603307,40.294826
3627492034,298.766241,40.584029,40.988792,40.622584,40.371954
3627492035,298.766241,40.333391,41.200755,40.584029,40.429797
3627492035,298.766241,40.564751,41.316355,40.584029,40.314109
3627492036,298.758946,40.499696,41.020118,40.615366,40.32617
3627492036,298.766241,40.603307,41.200755,40.622584,40.275543
3627492037,298.758946,40.57681,40.923761,40.653919,40.306888
3627492037,298.766241,40.526194,41.354886,40.584029,40.333391
3627492038,298.766241,40.603307,41.297089,40.641861,40.352672
3627492038,298.758946,40.518975,41.386201,40.480417,40.306888
3627492039,298.758946,40.57681,40.962305,40.711748,40.32617
3627492039,298.758946,40.557532,41.155004,40.653919,40.306888
3627492040,298.758946,40.461137,41.077928,40.615366,40.32617
3627492040,298.758946,40.518975,41.19354,40.769574,40.32617
3627492041,298.758946,40.538254,41.116467,40.57681,40.32617
3627492041,298.758946,40.615366,41.097198,40.750299,40.32617
3627492042,298.766241,40.545473,41.412679,40.738241,40.314109
3627492042,298.766241,40.545473,41.123682,40.69969,40.314109
3627492043,298.766241,40.487636,41.162219,40.603307,40.468357
3627492043,298.758946,40.557532,41.270608,40.557532,40.32617
3627492044,298.766241,40.584029,41.123682,40.564751,40.275543
3627492044,298.758946,40.384015,41.116467,40.634643,40.306888
3627492045,298.766241,40.487636,41.200755,40.641861,40.352672
3627492045,298.758946,40.57681,41.386201,40.653919,40.32617
3627492046,298.758946,40.518975,41.232075,40.750299,40.306888
3627492046,298.758946,40.461137,41.155004,40.57681,40.364734
3627492047,298.766241,40.564751,41.181487,40.69969,40.352672
3627492047,298.758946,40.673196,41.347672,40.750299,40.422577
3627492048,298.758946,40.441857,41.251342,40.596088,40.422577
3627492048,298.766241,40.487636,41.085144,40.526194,40.449077
3627492049,298.758946,40.673196,40.962305,40.596088,40.403296
3627492049,298.766241,40.526194,41.374151,40.87316,40.333391
3627492050,298.758946,40.538254,41.039388,40.865943,40.32617
3627492050,298.766241,40.506915,41.104413,40.661138,40.371954
3627492051,298.766241,40.487636,41.104413,40.661138,40.468357
3627492051,298.766241,40.468357,41.046604,40.738241,40.410516
3627492052,298.766241,40.564751,41.220023,40.622584,40.487636
3627492052,298.758946,40.518975,41.19354,40.653919,40.441857
3627492053,298.758946,40.615366,40.981576,40.557532,40.364734
3627492053,298.758946,40.441857,41.000847,40.538254,40.345452
3627492054,298.758946,40.499696,41.19354,40.653919,40.32617
3627492054,298.758946,40.57681,41.116467,40.634643,40.345452
3627492055,298.758946,40.480417,41.000847,40.615366,40.403296
3627492055,298.758946,40.499696,41.174272,40.731023,40.461137
3627492056,298.758946,40.538254,41.116467,40.711748,40.306888
3627492056,298.766241,40.429797,41.200755,40.641861,40.352672
3627492057,298.766241,40.487636,41.142951,40.545473,40.371954
3627492057,298.758946,40.634643,40.981576,40.57681,40.306888
3627492058,298.758946,40.422577,41.366937,40.538254,40.306888
3627492058,298.758946,40.518975,41.077928,40.596088,40.268322
3627492059,298.758946,40.499696,41.232075,40.788848,40.384015
3627492059,298.758946,40.499696,41.077928,40.57681,40.268322
3627492060,298.758946,40.461137,41.270608,40.480417,40.422577
3627492060,298.758946,40.32617,41.058658,40.461137,40.422577
3627492061,298.758946,40.480417,40.885216,40.692472,40.384015
3627492061,298.758946,40.422577,41.097198,40.673196,40.480417
3627492062,298.758946,40.403296,41.097198,40.84667,40.518975
3627492062,298.766241,40.545473,41.142951,40.564751,40.526194
3627492063,298.758946,40.364734,41.135736,40.57681,40.461137
3627492063,298.758946,40.499696,41.251342,40.538254,40.32617
3627492064,298.766241,40.468357,41.065874,40.661138,40.371954
3627492064,298.766241,40.487636,41.104413,40.757516,40.333391
3627492065,298.758946,40.480417,41.443994,40.461137,40.384015
3627492065,298.766241,40.468357,41.181487,40.564751,40.449077
3627492066,298.758946,40.422577,41.077928,40.673196,40.422577
3627492066,298.758946,40.171903,41.077928,40.403296,40.518975
3627492067,298.758946,40.345452,40.981576,40.615366,40.499696
3627492067,298.758946,40.249039,41.077928,40.84667,40.461137
3627492068,298.766241,40.217693,41.046604,40.776791,40.468357
3627492068,298.758946,40.731023,41.058658,40.750299,40.499696
3627492069,298.766241,40.391235,41.104413,40.930978,40.468357
3627492069,298.758946,40.615366,41.039388,40.808122,40.480417
3627492070,298.758946,40.364734,41.251342,40.653919,40.422577
3627492070,298.758946,40.711748,41.020118,40.57681,40.229756
3627492071,298.751652,40.357514,41.089982,40.685254,40.453917
3627492071,298.758946,40.345452,40.904489,40.634643,40.499696
3627492072,298.758946,40.634643,41.039388,40.557532,40.287605
3627492072,298.758946,40.268322,41.077928,40.692472,40.384015
3627492073,298.758946,40.538254,41.386201,40.731023,40.32617
3627492073,298.758946,40.499696,41.000847,40.653919,40.306888
3627492074,298.758946,40.461137,41.000847,40.711748,40.287605
3627492074,298.758946,40.57681,41.058658,40.673196,40.461137
3627492075,298.751652,40.338232,41.012902,40.627424,40.415357
3627492075,298.766241,40.391235,41.008063,40.69969,40.468357
3627492076,298.751652,40.453917,41.378987,40.608147,40.338232
3627492076,298.758946,40.345452,41.174272,40.57681,40.32617
3627492077,298.758946,40.345452,41.232075,40.634643,40.384015
3627492077,298.758946,40.403296,40.962305,40.422577,40.32617
3627492078,298.758946,40.210472,41.135736,40.634643,40.499696
3627492078,298.758946,40.345452,41.058658,40.518975,40.32617
3627492079,298.758946,40.094762,41.000847,40.923761,40.461137
3627492079,298.758946,40.384015,41.116467,40.769574,40.384015
3627492080,298.751652,40.396076,41.263394,40.800905,40.31895
3627492080,298.758946,40.384015,41.116467,40.808122,40.480417
3627492081,298.758946,40.634643,41.077928,40.827396,40.499696
3627492081,298.758946,40.518975,41.000847,40.557532,40.287605
3627492082,298.758946,40.557532,41.116467,40.615366,40.249039
3627492082,298.758946,40.692472,40.962305,40.518975,40.249039
3627492083,298.751652,40.31895,40.897272,40.531035,40.280385
3627492083,298.758946,40.461137,41.039388,40.441857,40.306888
3627492084,298.758946,40.364734,41.289875,40.673196,40.306888
3627492084,298.758946,40.403296,41.251342,40.422577,40.32617
3627492085,298.758946,40.461137,40.885216,40.673196,40.499696
3627492085,298.758946,40.364734,41.289875,40.692472,40.403296
3627492086,298.758946,40.422577,40.962305,40.596088,40.384015
3627492086,298.758946,40.364734,41.058658,40.615366,40.32617
3627492087,298.758946,40.345452,41.000847,40.711748,40.32617
3627492087,298.758946,40.32617,41.289875,40.634643,40.384015
3627492088,298.758946,40.499696,40.981576,40.731023,40.345452
3627492088,298.758946,40.422577,41.135736,40.711748,40.306888
3627492089,298.758946,40.403296,40.923761,40.962305,40.403296
3627492089,298.758946,40.364734,40.981576,40.538254,40.441857
3627492090,298.758946,40.615366,41.000847,40.692472,40.557532
3627492090,298.758946,40.422577,40.750299,40.32617,40.422577
3627492091,298.758946,40.422577,40.923761,40.750299,40.384015
3627492091,298.758946,40.306888,41.000847,40.480417,40.422577
3627492092,298.758946,40.596088,41.000847,40.596088,40.518975
3627492092,298.758946,40.364734,41.058658,40.731023,40.441857
3627492093,298.758946,40.384015,41.155004,40.499696,40.441857
3627492093,298.758946,40.441857,41.135736,40.653919,40.364734
